index,Tweet ID,Date Created,Tweet,Clean_tweet,Polarity,Subjectivity,Retweets,Favorites,Language,User ID,User Name,User Twitter Handle,Follower Count,Friend Count,Location,Verified
0,1452028906781937668,2021-10-23,"A decision to get a COVID vaccine should be between you and your doctor — not the federal government. 

For Tennesseans interested in learning more about COVID-19 vaccines, click below:
https://t.co/qlld0EsP42",decision COVID vaccine should between your doctor federal government Tennesseans interested learning more about COVID vaccines click below qlld,0.375,0.5,108,583,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
1,1451989955488669708,2021-10-23,"Arrests at the southern border are at an all time high. Biden’s border crisis is breaking the wrong kind of records.
https://t.co/ir5uZoHUjb",Arrests southern border time high Biden border crisis breaking wrong kind records uZoHUjb,0.065,0.585,314,1169,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
2,1451747447324258307,2021-10-23,"RT @EnesKanter: Heartless Dictator of China,
XI JINPING and the Communist Party of China.

I am calling you out in front of the whole world…",Heartless Dictator China JINPING Communist Party China calling front whole world,0.2,0.4,12238,0,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
3,1451735998342303748,2021-10-23,Thank you to Johnson City leaders for providing me an update on the West Walnut Street Corridor Redevelopment  Plan. I was pleased to learn this project will revitalize downtown and create a vibrant space for the community. https://t.co/HzBbUEcVKI,Thank Johnson City leaders providing update West Walnut Street Corridor Redevelopment Plan pleased learn this project will revitalize downtown create vibrant space community HzBbUEcVKI,0.3333333333333333,0.6666666666666666,9,62,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
4,1451735981489639426,2021-10-23,Thank you to the Mountain Empire Chapter of @MilitaryOfficer for inviting me to speak today. I was glad to provide an update on our important work on @SASCGOP &amp; @SVACGOP to benefit the needs of our TN servicemembers and veterans. https://t.co/oqgPNSH23k,Thank Mountain Empire Chapter inviting speak today glad provide update important work benefit needs servicemembers veterans oqgPNSH,0.45,1.0,5,78,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
5,1451735961054945287,2021-10-23,"I was truly honored to be on campus this morning to officially welcome Dr. Scott Hummel to @Tusculum_Univ as its 29th president. Dr. Hummel will be a committed administrator, educator, and spiritual leader to the Tusculum family. Congratulations! https://t.co/3A3GuVl146",truly honored campus this morning officially welcome Scott Hummel president Hummel will committed administrator educator spiritual leader Tusculum family Congratulations GuVl,0.4,0.5166666666666667,5,29,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
6,1451735939533918211,2021-10-23,"What a wonderful morning in Unicoi County! Thank you to Jones &amp; Church Farms for hosting our roundtable. I was glad to receive an update from Mayor Evely and community leaders on how the county is expanding opportunities for broadband, education and healthcare. https://t.co/ptdrjE1gPL",What wonderful morning Unicoi County Thank Jones Church Farms hosting roundtable glad receive update from Mayor Evely community leaders county expanding opportunities broadband education healthcare ptdrjE,0.75,1.0,14,177,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
7,1451726898430726150,2021-10-23,"Let’s get this straight: Biden uses federal funds to build a wall around his beach house while he refuses to build the wall at our southern border and protect American families.

Democrats know walls work. That’s why they use them for themselves. https://t.co/pF7YK0Z4r5",this straight Biden uses federal funds build wall around beach house while refuses build wall southern border protect American families Democrats know walls work That they them themselves,0.06666666666666667,0.13333333333333333,2638,5253,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
8,1451669485241372676,2021-10-22,"Less mandates on law abiding Americans, more on illegal immigrants.",Less mandates abiding Americans more illegal immigrants,-0.055555555555555546,0.35555555555555557,1374,6050,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
9,1451621013821734916,2021-10-22,"RT @SenTedCruz: RELEASE: SENS. CRUZ, @MarshaBlackburn, @SenTomCotton, COLLEAGUES FIGHT FOR FREE SPEECH ON COLLEGE CAMPUSES
https://t.co/4WM…",RELEASE SENS CRUZ COLLEAGUES FIGHT FREE SPEECH COLLEGE CAMPUSES,0.4,0.8,155,0,en,278145569,Sen. Marsha Blackburn,MarshaBlackburn,362942,2064,"Brentwood, TN",True
